index k seed graph algorithm obj_func
0 6400 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9132593
0 6400 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 882113
0 6400 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 323737
0 6400 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2342560
0 6400 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 10860874
0 6400 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5482978
0 6400 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1096575
0 6400 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9671203
0 6400 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8741393
0 6400 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4912621
0 6400 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 619576
0 6400 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 372690
0 6400 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 454207
0 6400 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6738039
0 6400 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3827434
0 6400 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19617385
0 6400 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4496173
0 6400 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23320558
0 640 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 935713
0 640 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 977828
0 640 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 979559
0 640 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 7930682
0 640 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 770513
0 640 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 209466
0 640 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2248029
0 640 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11153155
0 640 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5621954
0 640 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 616794
0 640 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 6569727
0 640 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 4688738
0 640 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 2582155
0 640 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 603493
0 640 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 351685
0 640 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 439434
0 640 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6556652
0 640 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3537993
0 640 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 17676338
0 640 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4362560
0 640 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 21213424
0 6464 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1290475
0 6464 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1350600
0 6464 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1344074
0 6464 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9109409
0 6464 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 884787
0 6464 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 321471
0 6464 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2334424
0 6464 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 10745015
0 6464 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5425993
0 6464 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1107166
0 6464 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9651260
0 6464 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8493361
0 6464 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4801499
0 6464 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 618201
0 6464 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 372492
0 6464 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 453370
0 6464 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6704748
0 6464 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3822411
0 6464 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19598829
0 6464 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4496282
0 6464 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23329283
0 64 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 783504
0 64 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 814846
0 64 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 782638
0 64 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 7191776
0 64 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 696786
0 64 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 187253
0 64 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2036169
0 64 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11012324
0 64 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5548982
0 64 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 446552
0 64 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 3877582
0 64 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 2812200
0 64 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 1575996
0 64 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 590671
0 64 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 343242
0 64 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 429385
0 64 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6277832
0 64 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 2939135
0 64 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 14166010
0 64 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 3768670
0 64 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 17925258
0 6528 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1282211
0 6528 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1349295
0 6528 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1350435
0 6528 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9109333
0 6528 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 881569
0 6528 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 325011
0 6528 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2331785
0 6528 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 10651499
0 6528 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5382311
0 6528 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1101002
0 6528 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9676223
0 6528 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8675299
0 6528 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4853608
0 6528 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 617105
0 6528 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 372315
0 6528 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 452865
0 6528 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6700552
0 6528 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3815663
0 6528 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19595604
0 6528 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4494741
0 6528 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23311852
0 6592 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1310834
0 6592 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1369093
0 6592 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1362275
0 6592 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9176361
0 6592 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 893354
0 6592 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 332260
0 6592 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2356298
0 6592 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11060625
0 6592 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5587014
0 6592 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1113014
0 6592 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9676995
0 6592 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8443341
0 6592 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4849872
0 6592 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 623948
0 6592 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 375542
0 6592 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 456562
0 6592 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6755160
0 6592 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3845335
0 6592 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19668818
0 6592 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4502102
0 6592 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23339451
0 6656 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1315416
0 6656 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1376117
0 6656 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1377646
0 6656 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9202075
0 6656 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 893898
0 6656 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 333329
0 6656 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2359384
0 6656 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11153749
0 6656 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5634541
0 6656 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1115822
0 6656 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9695877
0 6656 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8739878
0 6656 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4886071
0 6656 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 624120
0 6656 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 375369
0 6656 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 456674
0 6656 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6794021
0 6656 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3853321
0 6656 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19725076
0 6656 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4501894
0 6656 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23362531
0 6720 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1324913
0 6720 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1389567
0 6720 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1393656
0 6720 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9235794
0 6720 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 894376
0 6720 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 340642
0 6720 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2364395
0 6720 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11259847
0 6720 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5688449
0 6720 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1161679
0 6720 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9687566
0 6720 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8969558
0 6720 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4961327
0 6720 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 624486
0 6720 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 376615
0 6720 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 456901
0 6720 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6799654
0 6720 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3860407
0 6720 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19735503
0 6720 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4503697
0 6720 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23366744
0 6784 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1342352
0 6784 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1405240
0 6784 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1400593
0 6784 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9289644
0 6784 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 904285
0 6784 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 345308
0 6784 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2377553
0 6784 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11559974
0 6784 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5834744
0 6784 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1169777
0 6784 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9690349
0 6784 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8556255
0 6784 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 5015260
0 6784 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 625890
0 6784 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 376476
0 6784 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 457697
0 6784 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6817730
0 6784 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3880227
0 6784 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19813147
0 6784 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4508397
0 6784 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23381087
0 6848 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1323890
0 6848 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1391300
0 6848 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1391623
0 6848 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9234434
0 6848 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 895688
0 6848 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 338777
0 6848 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2363380
0 6848 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11229220
0 6848 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5674194
0 6848 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1165955
0 6848 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9694155
0 6848 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8677090
0 6848 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4909974
0 6848 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 626544
0 6848 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 378271
0 6848 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 459156
0 6848 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6783492
0 6848 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3861010
0 6848 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19762930
0 6848 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4502710
0 6848 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23378853
0 6912 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1345220
0 6912 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1404098
0 6912 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1400151
0 6912 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9276742
0 6912 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 899430
0 6912 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 346940
0 6912 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2372634
0 6912 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11451741
0 6912 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5779957
0 6912 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1175082
0 6912 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9732786
0 6912 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8738834
0 6912 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 5112047
0 6912 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 626505
0 6912 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 377696
0 6912 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 458526
0 6912 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6794672
0 6912 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3878393
0 6912 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19788144
0 6912 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4506350
0 6912 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23403513
0 6976 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1334335
0 6976 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1402239
0 6976 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1401742
0 6976 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9255200
0 6976 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 900180
0 6976 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 342792
0 6976 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2371355
0 6976 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11310155
0 6976 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5711667
0 6976 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1174322
0 6976 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9750485
0 6976 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8752138
0 6976 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4986942
0 6976 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 625550
0 6976 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 378222
0 6976 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 459095
0 6976 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6788304
0 6976 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3874063
0 6976 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19751193
0 6976 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4502423
0 6976 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23392599
0 7040 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1339376
0 7040 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1395353
0 7040 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1394836
0 7040 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9239715
0 7040 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 897976
0 7040 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 340672
0 7040 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2366718
0 7040 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11288859
0 7040 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5701262
0 7040 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1179127
0 7040 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9742333
0 7040 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8706684
0 7040 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 4914487
0 7040 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 624938
0 7040 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 377573
0 7040 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 458592
0 7040 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6788256
0 7040 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3869822
0 7040 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19808553
0 7040 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4503637
0 7040 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23390685
0 704 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 924790
0 704 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 970193
0 704 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 964272
0 704 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 7902912
0 704 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 766422
0 704 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 203302
0 704 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2232669
0 704 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 10889183
0 704 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5488390
0 704 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 604662
0 704 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 6978427
0 704 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 4983080
0 704 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 2727673
0 704 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 603929
0 704 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 351525
0 704 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 439289
0 704 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6538594
0 704 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3533472
0 704 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 17729477
0 704 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4374519
0 704 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 21272052
0 7104 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1349391
0 7104 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1410604
0 7104 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1416464
0 7104 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9297714
0 7104 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 907907
0 7104 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt3R1 352036
0 7104 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt3R1 2381681
0 7104 1 del23 int_OrigAlph_RecMSecfennelapprosqrt3R1 11532353
0 7104 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt3R1 5821153
0 7104 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt3R1 1180440
0 7104 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt3R1 9736778
0 7104 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt3R1 8855249
0 7104 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt3R1 5042647
0 7104 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt3R1 627556
0 7104 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt3R1 379565
0 7104 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt3R1 458831
0 7104 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt3R1 6817853
0 7104 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt3R1 3887138
0 7104 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt3R1 19812307
0 7104 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt3R1 4507303
0 7104 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt3R1 23405085
0 7168 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt3R1 1351744
0 7168 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt3R1 1418654
0 7168 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt3R1 1417300
0 7168 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt3R1 9293947
